Unnamed: 0,TWEET,STOCK,DATE,LAST_PRICE,1_DAY_RETURN,2_DAY_RETURN,3_DAY_RETURN,7_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY
35125,RT @MyLifeAsAD: Fuck all this Nicki vs Cardi shit..WHERE’s THE LION KING TRAILER? That’s what I wanna talk about. @Disney,,,,,,,,,,,,
,Facebook,22/10/2018,154.78,-0.0047163716242407,-0.0047163716242407,-0.0047163716242407,-0.0081405866391006,15424658.0,35.76,27.657,1.0,0.5,
Tesco,27/10/2018,212.8,0.0,0.0117481203007518,0.0117481203007518,0.0084586466165412,16139948.0,26.24,33.556,1.0,0.0,,
Reuters,30/09/2018,50.3139,0.0,0.0,0.0008764973496391,-0.0067854012509465,7988967.0,6.837999999999999,12.771,-1.0,0.0,,
27886,@Ryanair Why did you not remove the old bigot? Truly disgusted,,,,,,,,,,,,
74945,can we get him his own show please @netflix ?,,,,,,,,,,,,
87133,#Advice from the #CarWorld- 2019 BMW 3 Series leaked via online configurator https://t.co/ch3FPLC1ax https://t.co/z1QOhbwMsm,,,,,,,,,,,,
7421,"@BlackRock_News @blackrock Larry Larry Larry 
is Your #Alladin Really 
that Good ? https://t.co/glpYNZrpKe",BlackRock,29/04/2017,384.57,0.0,0.0159658839743089,0.0111813193956887,-0.0169279975037054,581279.0,20.681,14.534,1.0,0.45
,Ryanair,29/09/2017,16.27,0.0067609096496619,0.0522433927473879,0.0116779348494161,0.0110633066994468,3814907.0,37.287,26.254,-1.0,0.0,
19832,What is this trash @Walmart https://t.co/9VGGSDu9qU,,,,,,,,,,,,
111449,The People Of Walmart Challenge #3 (TRY NOT TO LAUGH!!): https://t.co/4nxCBm7UZS via @YouTube,,,,,,,,,,,,
84103,RT @Lrihendry: Christine Ford had said she wouldn’t testify unless her safety was guaranteed. They didn’t tell her she wasn’t testifying ag…,,,,,,,,,,,,
65152,Check out Christopher &amp; Banks Stretch Shirt Women Sz S Christmas Snowman Embroidered Green  https://t.co/HyBUpsBjUc via @eBay,,,,,,,,,,,,
,CocaCola,31/03/2017,42.44,0.0037700282752121,-0.0004712535344014,-0.0002356267672007,-0.0075400565504241,11551767.0,6.943,6.9460000000000015,1.0,0.0,
,Reuters,01/10/2018,49.9284,0.0077210565529837,0.0077210565529837,0.0077210565529837,0.0024274761458407,8940163.0,7.945,13.033,1.0,0.0,
,eBay,29/09/2017,38.46,-0.0189807592303693,-0.0106604264170567,-0.015860634425377,-0.0044201768070723,9964979.0,15.466,16.916,1.0,0.4,
69053,"RT @OliverMcGee: Retweet if you care more about Collusion in @Google than Collusion by Russians in our Elections!

@realDonaldTrump isn’t p…",Google,30/09/2018,1207.08,0.0,0.0,0.0002319647413592,-0.02896245484972,1780759.0,15.005,17.588,1.0,0.625
87509,RT @DeplorableChoir: Hey Facebook!! What is so bad about this video saying “I STAND WITH KAVANAUGH” that you removed it and banned me for v…,,,,,,,,,,,,
47654,@ATPWorldTour @MarinCilic @keinishikori @FedEx Remake of 2014 ?,,,,,,,,,,,,
68664,12 Oz Bag Used Crayola Color Crayons Multicolor School Supply Tool Toys Kids #ebay #deal #sale  https://t.co/kbgBVOskCS via @eBay,,,,,,,,,,,,
28350,"@ATT Invent something to make this WiFi mover faster. I’m paying for sucky service every month, I hate wasting money hashtag do better",AT&T,22/10/2018,32.67,0.0061218243036423,0.0061218243036423,0.0061218243036423,-0.0094888276706459,23091900.0,25.054,18.22,-1.0,0.0
28193,"RT @jamiemcmurray: What’s your favorite @McDonalds #TrickTreatWin @TeamChevy Camaro ZL1 for @kansasspeedway? RT for purple, LIKE for yellow…",McDonald's,22/10/2018,166.63,0.005161135449799,0.005161135449799,0.005161135449799,-0.0177639080597732,5703547.0,21.636,19.135,1.0,0.5
93622,"RT @ladbible: New Netflix horror 'The Haunting Of Hill House' is making people 'throw up' and 'pass out'. 
https://t.co/i3TzYoGHqA https://…",Netflix,18/10/2018,346.71,0.0518877448011306,-0.0008941190043552,-0.0391681809004643,-0.0738657667791524,18461040.0,77.507,51.917,-1.0,0.1363636363636363
109518,RT @trinityadam: “You can’t build a reputation on what you are going to do.” –Henry Ford,,,,,,,,,,,,
easyJet,21/09/2018,1394.5,0.020437432771602725,0.0218716385801362,0.0197203298673359,0.0190032269630692,2557877.0,19.877,20.923,-1.0,0.0,,
108837,"RT @paulsinha: I want to tweet something pithy about the Ryanair racism incident, but I am worried that there might be an additional £9.99…",Ryanair,21/10/2018,11.45,0.0,0.0,0.0161572052401747,0.0021834061135371,1782490.0,32.293,48.479,1.0,0.0
,Pfizer,01/10/2018,44.27,-0.0045177320984866,-0.0045177320984866,-0.0045177320984866,-0.0076801445674272,16008053.0,9.237,10.615,1.0,0.0,
,Nike,22/10/2018,74.9,-0.0092122830440589,-0.0092122830440589,-0.0092122830440589,0.0012016021361814,7042460.0,46.827,29.871,-1.0,0.0,
88109,BREAKING: This is HUGE One of Christine Ford Blasey's research articles in 2008 included SELF-HYPNOSIS… https://t.co/GcLIQywzgV,,,,,,,,,,,,
12506,"Hey @Starbucks, I love your decision to donate 100% unused food to charity in US! @GlblCtzn &amp; I want to know - when will you do this in UK?",Starbucks,31/07/2017,53.98,0.0003705075954057,0.0003705075954057,0.0003705075954057,0.0748425342719527,20299407.0,56.088,31.82800000000001,1.0,0.625
67039,@musser_benson @WellsFargo They are messing with the tweets. https://t.co/DGPrEIQudR,,,,,,,,,,,,
19236,Check out Star Trek Set of 2  Magic Mugs 1991 Mint in Box with Care Instruction cards  https://t.co/6fvBYlRBmM via @eBay,,,,,,,,,,,,
39941,RT @JohnLegere: Introducing the @Verizon &amp; @ATT #HallofLame sand castle! @TMobile helped create a pretty epic #HallofLame sandcastle at the…,,,,,,,,,,,,
107195,"Derren Brown Sacrifice on Netflix, watch it!
It's only 49 minutes, it's honest and to the point, and it'll make you… https://t.co/eVAiYBgwNZ",Netflix,21/10/2018,332.67,0.0,0.0,0.0422039859320045,0.0207112153184837,16717233.0,80.447,53.359,1.0,0.3
80430,Huntsman $HUN Downgraded by Citigroup to Neutral https://t.co/9UEuBRD7nF,,,,,,,,,,,,
eBay,19/09/2018,34.22,-0.002922267679719504,-0.0005844535359437,-0.0035067212156632,0.0011689070718877,13455592.0,11.962,14.171,1.0,0.1753246753246753,,
54561,@petedorantez @richard680news @Nike Long strategy? It has already boosted their sales.,,,,,,,,,,,,
eBay,08/09/2018,33.99,0.0,-0.0097087378640778,0.0041188584877905,0.0182406590173579,6445251.0,15.765999999999998,14.593,-1.0,0.3,,
,Netflix,19/10/2018,332.67,0.0422039859320045,0.0962816003847656,0.0412721315417679,0.0207112153184837,16717233.0,80.447,53.359,1.0,0.0,
,Facebook,18/10/2018,154.92,0.0290472501936483,0.0249160857216628,-0.0090369222824682,-0.0101342628453394,21675084.0,35.673,27.967,1.0,0.1363636363636363,
33107,RT @SMichaelDesigns: S.Michael Designs Stainless Steel Heart Dangling Earring S.Michael Designs https://t.co/yuaUKLE8YX via @amazon,,,,,,,,,,,,
28561,"RT @Apple: iPhone XR. Breakthrough camera system with Depth Control. Advanced Face ID. A12 Bionic, the smartest, most powerful chip in a sm…",Apple,22/10/2018,220.65,-0.0060729662361205,-0.0060729662361205,-0.0060729662361205,-0.0149104917289825,28792082.0,41.348,28.719,-1.0,0.0
,Google,18/10/2018,1097.91,0.0270331812261477,0.0320335910958091,0.004126021258573,-0.0065305899390661,2307596.0,38.222,25.977,1.0,0.0,
70731,RT @American2Day: Dearest @PayPal ... What hate speech does #AlexJones promote on his website? Please give us one screenshot of an example.…,,,,,,,,,,,,
15321,Check out Vintage  OSTBY BARTON MONOGRAMED 10K ROSE GOLD RING - SZ.9 -  4.1g #OSTBYBARTON #Signet https://t.co/eiUinwawRK via @eBay,,,,,,,,,,,,
104809,"RT @nayoxx: Dear @BigHitEnt,

Release it on all the platforms please. Give us the links for iTunes, Apple Music, Amazon Music, Google Play…",Google,20/10/2018,1105.18,0.0,-0.0065781139723845,0.0202772399066214,0.013898188530375,2064289.0,38.805,26.117,1.0,0.0
,Netflix,21/10/2018,332.67,0.0,0.0,0.0422039859320045,0.0207112153184837,16717233.0,80.447,53.359,-1.0,0.2454545454545454,
95031,"RT @cvptvinmarvel: Hi I’m really sick of actresses using their platforms to talk poorly about Disney princesses who stand for kindness, bra…",Disney,18/10/2018,116.18,0.0081769667756927,8.607333448089951e-05,-0.023584093647788,-0.0432948872439318,6056682.0,28.778,20.445,-1.0,-0.5571428571428572
84888,"RT @KatiePavlich: I’d like to point out that nearly everyone in the media,
minus a few (myself included), said Ford was “very credible.” Sh…",Ford,01/10/2018,9.32,-0.0075107296137339,-0.0075107296137339,-0.0075107296137339,0.028969957081545,44864717.0,24.013,22.415,-1.0,0.14
21898,"RT @Madcap62Larry: I'm boycotting @Hyundai because they advertise on Hannity

 via @theDemCoalition @FireHannity #fireHannity https://t.co/…",Hyundai,30/12/2017,156000.0,0.0,0.0,0.0032051282051282,-0.0192307692307692,405259.0,21.451,26.321,-1.0,0.0
,HP,29/09/2017,19.96,0.0005010020040079,-0.0045090180360721,-0.0040080160320642,-0.001002004008016,6704565.0,8.365,15.038,1.0,0.0,
,Facebook,19/10/2018,154.05,0.0056475170399219,0.0348588120740017,0.030704316780266,-0.0020123336579032,19761347.0,35.723,27.856,1.0,0.0472222222222222,
6998,"thanks alot @McDonalds for putting hairs in my double cheeseburger

assholes",McDonald's,28/04/2017,139.93,0.0067176445365539,0.0065032516258128,0.0126491817337238,-0.0465947259343958,4779887.0,29.566,17.171,1.0,0.1
39259,RT @MArmenoff: @razzers5 @DouglasHespelt @CaptainBadger79 @just_a_meow_mom @Scorpionfanhun @chpspics @DKB32425 @CBS I think CBSwould prefer…,,,,,,,,,,,,
Amazon,27/10/2018,1642.81,0.0,0.0848302603466013,0.0130203736281128,0.0737882043571685,14963783.0,74.59100000000002,49.036,-1.0,0.0,,
84530,"RT @RBPundit: It looks like the lawyer Feinstein’s office recommended to Ford is the leak.

She should be disbarred for breaking her client…",Ford,01/10/2018,9.32,-0.0075107296137339,-0.0075107296137339,-0.0075107296137339,0.028969957081545,44864717.0,24.013,22.415,1.0,0.0
,Cisco,30/06/2017,31.3,0.003514376996805,0.024920127795527,0.0146964856230032,0.0252396166134186,23604639.0,16.404,12.954,1.0,0.8,
60695,"RT @WMBtweets: Patrick Browne, Director of Global Sustainability at @UPS, says that their most ambitious goal to date is to reduce absolute…",UPS,13/09/2018,119.7,0.0300751879699247,0.0281537176274017,0.0387635756056808,0.0334168755221386,5029184.0,20.318,14.778,-1.0,0.25
91157,"RT @DrGPradhan: INPUT

Short thread on #Sabarimala 

1

Next 48/72 hrs are critical. Lal Salaam Govt is in a mood to recreate October 1990…",Next,18/10/2018,5140.0,0.0070038910505836,0.0330739299610894,0.0373540856031128,0.0221789883268482,446835.0,35.412,35.384,1.0,0.0
38903,"#antiques Check out Get It Green-Repairs Brown Spots on Shrubs, lawn care, fix lawn and shrubs spots  https://t.co/9ldnQSUpb7 via @eBay",eBay,11/09/2018,34.11,-0.0117267663441805,-0.0035180299032541,-0.0035180299032541,0.0202286719437114,4970617.0,17.473,15.015999999999998,1.0,0.0
,Google,28/02/2017,844.93,0.0056099321837312,0.0034085663901151,0.0034085663901151,0.0051365201851041,1383119.0,6.591,12.823,-1.0,0.0,
,Disney,28/04/2017,115.6,0.0020761245674741,-0.0001730103806228,-0.0036332179930794,-0.0100346020761245,3987631.0,10.315,7.7970000000000015,1.0,-0.1,
,Google,01/10/2018,1208.53,-0.0011998047214384,-0.0011998047214384,-0.0011998047214384,-0.023971270882808,1659364.0,15.052,17.519000000000002,-1.0,0.0,
94014,@Joe__Heartless Current Luke comics for the past 18 years is nothing like that nigga on Netflix at all. Dude is jus… https://t.co/ZJli1P4y1U,,,,,,,,,,,,
,Samsung,20/10/2018,43900.0,0.0,0.0034168564920273,0.0056947608200455,0.0022779043280182,7842520.0,32.129,28.458,1.0,0.35,
,Hyundai,18/10/2018,116000.0,0.021551724137931,0.0043103448275862,-0.021551724137931,0.0,708181.0,31.366,27.695,-1.0,0.0,
112417,RT @emilyeasson: I’ll admit I’ve done some questionable things in my time but I’ve never posted a story to Facebook,,,,,,,,,,,,
,Disney,01/03/2017,111.04,-0.0085554755043227,-0.0072946685878962,-0.0064841498559078,-0.0082853025936599,7418101.0,7.425,9.14,1.0,0.0,
,Ford,01/10/2018,9.32,-0.0075107296137339,-0.0075107296137339,-0.0075107296137339,0.028969957081545,44864717.0,24.013,22.415,1.0,0.0,
60840,"RT @christi88158108: @NetflixLifee There are more fans of #Gypsy everyday and they are more spectors.
#RenewGypsy @netflix https://t.co/rqx…",Netflix,14/09/2018,364.56,0.0098474873820495,0.0147849462365591,-0.0236723721746763,-0.0435593592275619,4756426.0,46.007,37.876,1.0,0.2666666666666666
80601,"RT @angeldark13131: @TomthunkitsMind Someone In BLOOMINGTON, MN Knows Who This Walmart Employee is!! Report Her To Mgmt. And the POLICE!!!…",Walmart,01/10/2018,94.4,-0.0051906779661017,-0.0051906779661017,-0.0051906779661017,0.0055084745762711,4995466.0,8.382,10.455,-1.0,0.0
39716,Check out EAGLES // EAGLES 1972 ASYLUM LP 5054--White Label Presswell Pressing *FREE SHIP*  https://t.co/izDRe4Qm0l via @eBay,,,,,,,,,,,,
76815,RT @Reuters: China says Rohingya issue should not be 'internationalized' https://t.co/MPo0A32CCb,,,,,,,,,,,,
74744,RT @pinkpretty16: Check out L.L. Bean Women's size Small Regular 100% Merino Lambswool Mult-color Zip Front https://t.co/PIRyXhnNui @eBay,,,,,,,,,,,,
82380,"RT @loisbeckett: Covering the Trump White House: 
NYT: 7 reporters, all white 
Politico: 7 reporters, all white 
WSJ, Reuters, USA Today: n…",Reuters,01/10/2018,49.9284,0.0077210565529837,0.0077210565529837,0.0077210565529837,0.0024274761458407,8940163.0,7.945,13.033,1.0,0.0
96459,RT @Camila_Cabello: if i watch a scary movie I’m gonna need to watch every Disney movie ever made to bring me back to myself. on second tho…,,,,,,,,,,,,
111854,RT @realDonaldTrump: Facebook has just stated that they are setting up a system to “purge” themselves of Fake News. Does that mean CNN will…,,,,,,,,,,,,
American Express,29/10/2018,101.19,0.0005929439667951604,0.0005929439667951,0.0005929439667951,0.0328095661626643,4238666.0,33.042,23.332,-1.0,0.25,,
38229,"RT @MLS: Good job, gents. 👏

Week 28's Team of the Week: https://t.co/uLINeyQlzb // @Audi https://t.co/anOYTP7aFn",Audi,10/09/2018,700.0,0.0342857142857142,0.0342857142857142,0.0342857142857142,0.0314285714285714,29.0,22.571,19.399,1.0,0.7
95767,eBay: Mercedes c230k (spares or repairs) https://t.co/qvPDx9qmWu,,,,,,,,,,,,
,Microsoft,18/10/2018,108.5,0.0203686635944699,0.0230414746543778,-0.008294930875576,-0.0238709677419355,32506192.0,44.754,27.567,1.0,0.75,
69171,Check out my listing @eBay - https://t.co/Zg20dyGa6V via @eBay,,,,,,,,,,,,
,Amazon,30/11/2017,1176.75,-0.0131548757170172,0.0143190992139366,0.0162141491395792,-0.0174973443807095,4509208.0,24.981,40.451,1.0,0.0,
474,@Lrihendry @Starbucks and unemployed veterans,,,,,,,,,,,,
,Facebook,22/10/2018,154.78,-0.0047163716242407,-0.0047163716242407,-0.0047163716242407,-0.0081405866391006,15424658.0,35.76,27.657,1.0,0.0,
Disney,29/10/2018,113.04,0.0013269639065816654,0.0013269639065816,0.0013269639065816,0.0462668082094832,9234069.0,36.806,27.707,-1.0,0.0,,
Netflix,25/10/2018,312.87,-0.03528622111420085,0.0648512161600665,0.0532809153961709,0.1081599386326588,13346921.0,79.235,60.26600000000001,-1.0,-0.8125,,
92472,"@AlphaSixCorp is honored to receive the Thales 2018 Federal Partner of the Year Award. Per Nick Jovanovic, Thales V… https://t.co/MAEao6neve",Thales,18/10/2018,116.45,-0.0150279089738085,-0.0352082438814942,-0.0725633319021039,-0.0541004723057105,527256.0,39.049,24.435,1.0,0.0
114448,All these people at the Toyota Center for a Trump tail gate party.. it's a Monday morning I don't know but shouldn'… https://t.co/TeGNWzyr8V,,,,,,,,,,,,
41700,@johnrich @Nike They already have your money,,,,,,,,,,,,
,Sony,22/10/2018,6309.0,0.005072119194801,0.005072119194801,0.005072119194801,-0.0144238389602155,4866300.0,31.635,31.053,1.0,-0.09375,
,Viacom,29/04/2017,44.6,0.0,0.0179372197309416,0.0089686098654708,0.0100896860986546,24852.0,18.553,23.037,1.0,0.0,
109651,Check out these custom logos Apple made for its October 30th event https://t.co/50BLX9ojFB via @Verge,,,,,,,,,,,,
43924,RT @JaniceDean: If I worked for @Nike I would’ve made @JJWatt the face of their campaign.  His foundation raised over 41 million for #hurri…,,,,,,,,,,,,
Ryanair,11/09/2018,13.05,0.012260536398467444,0.0298850574712642,0.0298850574712642,0.0555555555555555,1390487.0,12.201,34.068000000000005,1.0,0.0,,
,CocaCola,01/11/2017,45.8,0.0039301310043668,0.0013100436681223,0.0058951965065502,0.0054585152838427,7067635.0,5.003,9.625,1.0,0.0,
27522,@Groupon @Groupon_UK hi I ordered with you about week ago and I still haven’t received any information about delive… https://t.co/LRJpP4VvSA,,,,,,,,,,,,
107268,Apple Begins Selling Refurbished 2018 15-Inch MacBook Pro Models in United States and Canada - Mac Rumors https://t.co/Y13kBGx2YK,,,,,,,,,,,,
56377,Two @Reuters journalists have been imprisoned in Myanmar for 274 days. Follow updates on the case:… https://t.co/HOLY5iKrYO,,,,,,,,,,,,
15281,Check out Vintage Hand Blown Gold Crackle Glass Milk Cream Pitcher 4 Inches #Unknown https://t.co/dbEXumf20Y via @eBay,,,,,,,,,,,,
91475,RT @AlRa_TV: I posted a new video to Facebook https://t.co/VyWa48WAD7,,,,,,,,,,,,
Comcast,02/10/2018,35.7,-0.0050420168067226824,-0.00812324929972,-0.00812324929972,-0.0084033613445379,25036355.0,35.586,25.91,-1.0,0.0,,
,Facebook,18/10/2018,154.92,0.0290472501936483,0.0249160857216628,-0.0090369222824682,-0.0101342628453394,21675084.0,35.673,27.967,1.0,0.1363636363636363,
45238,"@Kaepernick7 @Nike If you really feel that offended by @Nike putting @Kaepernick7  on a billboard, give your clothe… https://t.co/77rZlonH1g",Nike,04/09/2018,79.6,0.0326633165829146,0.0326633165829146,0.0326633165829146,0.0374371859296482,18565837.0,20.517,20.153,-1.0,0.2
,AT&T,31/05/2017,38.53,0.0005190760446404,-0.0106410589151311,-0.0106410589151311,-0.0098624448481703,24040423.0,9.834,14.12,-1.0,-1.0,
Netflix,29/10/2018,284.84,0.052626035669147635,0.0526260356691476,0.0526260356691476,0.1569302064316811,21698841.0,77.245,59.56800000000001,1.0,0.6000000000000001,,
3417,@Sony before I buy the 7sii is the rumors of the A9 true👀,,,,,,,,,,,,
,Netflix,22/10/2018,329.54,0.0094980882442192,0.0094980882442192,0.0094980882442192,0.0108939734174909,17097175.0,79.116,52.925,-1.0,0.8,
69471,"Check out #Blue #multicolor #Patchwork #Satin #Skirt, long, #Size M, new, handwork, OOAK #Handmade #Maxi https://t.co/O6ymSjBkXj via @eBay",eBay,30/09/2018,33.02,0.0,0.0,0.0096910963052695,0.0308903694730465,8467405.0,22.738000000000003,17.202,1.0,0.0431818181818181
,PayPal,18/10/2018,77.48,0.0336861125451729,0.040397521941146,-0.0032266391326794,-0.0203923593185337,19748527.0,54.56399999999999,34.209,-1.0,0.0,
Nike,07/09/2018,80.3,0.0012453300124534064,-0.0047322540473224,-0.0087173100871731,0.0236612702366127,6633912.0,21.364,18.219,-1.0,0.0,,
57835,"#AppleEvent @Apple: the ""affordable"" phone for ""everyone"" starts at $749? Have you lost your damn minds? Maybe if y… https://t.co/VMz2hcA589",Apple,12/09/2018,221.07,0.0125752024245714,-0.0123942642601889,0.0010403944451984,0.0262360338354367,49278740.0,22.583,17.953,-1.0,0.0
9648,Check out Natural Diamond Pave Stud Earrings Solid 18k Yellow Gold Jewelry NEW ARRIVALS!! #Stud https://t.co/zYfFzFh9Id via @eBay,,,,,,,,,,,,
79534,"RT @visalpranav: @YUVSTRONG12 @narendramodi @bkhulbe Next Year Worldcup💟💟💟
Comeback quick🇮🇳🇮🇳🇮🇳 https://t.co/e5cJ4p3HoT",Next,01/10/2018,5434.0,0.0110415899889584,0.0110415899889584,0.0110415899889584,-0.0570482149429517,458379.0,51.496,29.574,-1.0,0.0
